_id,LOCATIONID,ASSET_ID,ASSET_NAME,TYPE,AMENITIES,ADDRESS,PHONE,URL,geometry,Latitude,Longitude,area,score
424,2568,233,COSBURN PARK,Park,"Tennis Court, Washroom",115 Roosevelt Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2568,"{""coordinates"": [[-79.3302786222326, 43.6929471263952]], ""type"": ""MultiPoint""}",43.6929471263952,-79.3302786222326,other,0.5857993166879143
425,2099,1173,AUSTIN TERRACE BOULEVARD LANDS,Park,,3 Austin Ter,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2099,"{""coordinates"": [[-79.4109989497447, 43.6782419875496]], ""type"": ""MultiPoint""}",43.6782419875496,-79.4109989497447,other,0.3762114373030556
426,127,358,FAIRMOUNT PARK,Park,"Ball Diamond, Firepit, Outdoor Ping Pong/Table Tennis, Pickleball Court, Playground, Sports Field, Tennis Court",1725 Gerrard St E,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=127,"{""coordinates"": [[-79.3157246828081, 43.6758927887358]], ""type"": ""MultiPoint""}",43.6758927887358,-79.3157246828081,other,0.812737582103233
427,18,1401,MACPHERSON AVENUE PARKETTE,Park,,205 Macpherson Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=18,"{""coordinates"": [[-79.3985708415817, 43.6778239568988]], ""type"": ""MultiPoint""}",43.6778239568988,-79.3985708415817,other,0.35775401488963543
428,315,835,PRIMROSE AVENUE PARKETTE,Park,Playground,120 Primrose Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=315,"{""coordinates"": [[-79.4464392845604, 43.6714914651714]], ""type"": ""MultiPoint""}",43.6714914651714,-79.4464392845604,other,0.6000000000000001
429,2651,1544,TOURAINE PARKETTE,Park,,12 Touraine Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2651,"{""coordinates"": [[-79.4396739453423, 43.7339104933411]], ""type"": ""MultiPoint""}",43.7339104933411,-79.4396739453423,other,0.4152969295893809
430,2660,1073,VEROBEACH PARKETTE,Park,Playground,135 Verobeach Blvd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2660,"{""coordinates"": [[-79.5439504495549, 43.7350691931143]], ""type"": ""MultiPoint""}",43.7350691931143,-79.5439504495549,other,0.6000000000000001
431,2433,610,LAURENTIDE PARK,Park,,110 Laurentide Dr,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2433,"{""coordinates"": [[-79.3368686448766, 43.7549935237973]], ""type"": ""MultiPoint""}",43.7549935237973,-79.3368686448766,other,0.5
432,2794,45182,BRISTOL AVENUE PARKETTE EAST,Park,,25 Bristol Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2794,"{""coordinates"": [[-79.4376782178605, 43.6705050425206]], ""type"": ""MultiPoint""}",43.6705050425206,-79.4376782178605,other,0.41241890621649757
433,860,840,PRINCESS MARGARET PARK,Park,Playground,1297 Kipling Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=860,"{""coordinates"": [[-79.5432077129239, 43.6665760523808]], ""type"": ""MultiPoint""}",43.6665760523808,-79.5432077129239,other,0.6000000000000001
434,75,482,HIDEAWAY PARK,Park,"Dog Off-Leash Area, Outdoor Dry Pad, Playground",23 Audley Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=75,"{""coordinates"": [[-79.3379559868594, 43.664705490514]], ""type"": ""MultiPoint""}",43.664705490514,-79.3379559868594,leslieville,0.8
435,2364,1340,HARTFIELD COURT PARKETTE,Park,,50 Hartfield Crt,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2364,"{""coordinates"": [[-79.5236394925597, 43.6673897157149]], ""type"": ""MultiPoint""}",43.6673897157149,-79.5236394925597,other,0.5
436,2389,1683,CHAUNCEY - ISLINGTON PARKETTE,Park,,1116 Islington Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2389,"{""coordinates"": [[-79.521118880237, 43.6377653994245]], ""type"": ""MultiPoint""}",43.6377653994245,-79.521118880237,other,0.4875228454134725
437,3641,1914,ORPHAN'S GREEN,Park,Dog Off-Leash Area,51 Power St,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=3641,"{""coordinates"": [[-79.3618914753787, 43.6547967018755]], ""type"": ""MultiPoint""}",43.6547967018755,-79.3618914753787,other,0.5231172446859926
438,2374,183,CHARLES SAURIOL PARKETTE,Park,,4 Hillside Dr,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2374,"{""coordinates"": [[-79.3570555111895, 43.6856305330459]], ""type"": ""MultiPoint""}",43.6856305330459,-79.3570555111895,other,0.5
439,151,544,JEAN SIBELIUS SQUARE,Park,"Picnic Site, Playground, Washroom",50 Kendal Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=151,"{""coordinates"": [[-79.4087961518939, 43.6714476735726]], ""type"": ""MultiPoint""}",43.6714476735726,-79.4087961518939,annex,1.0
440,2249,425,GLEN SHEPPARD PARK,Park,"Playground, Sports Field",905 Danforth Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2249,"{""coordinates"": [[-79.2501322431387, 43.7276187321779]], ""type"": ""MultiPoint""}",43.7276187321779,-79.2501322431387,other,0.7
441,632,175,CHALKFARM PARK,Park,"Outdoor Fitness Equipment, Pickleball Court, Playground, Tennis Court",2230 Jane St,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=632,"{""coordinates"": [[-79.5153050051708, 43.7251242404364]], ""type"": ""MultiPoint""}",43.7251242404364,-79.5153050051708,other,0.8999999999999999
442,2236,238,COXWELL AVENUE PARKETTE,Park,Basketball Court,429 Coxwell Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2236,"{""coordinates"": [[-79.3207265471604, 43.677893661242]], ""type"": ""MultiPoint""}",43.677893661242,-79.3207265471604,other,0.4981324428063623
443,2283,664,MAIN SEWAGE TREATMENT PLAYGROUND,Park,"Ball Diamond, Basketball Court, Sports Field",1091 Eastern Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2283,"{""coordinates"": [[-79.3178439280873, 43.6633863008744]], ""type"": ""MultiPoint""}",43.6633863008744,-79.3178439280873,other,0.7845869844269606
444,216,1018,SYMINGTON AVENUE PLAYGROUND,Park,"Ball Diamond, Outdoor Fitness Equipment, Outdoor Ping Pong/Table Tennis, Tennis Court",431 Perth Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=216,"{""coordinates"": [[-79.4522856824199, 43.666706102709]], ""type"": ""MultiPoint""}",43.666706102709,-79.4522856824199,other,0.8999999999999999
445,434,352,EVERGREEN GARDENS PARK,Park,Playground,23 Evergreen Gdns,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=434,"{""coordinates"": [[-79.3725490018276, 43.69608274633]], ""type"": ""MultiPoint""}",43.69608274633,-79.3725490018276,other,0.6000000000000001
446,1896,1512,SOUTH MARINE DRIVE PARK,Park,,5 Rogate Pl,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=1896,"{""coordinates"": [[-79.2015837130459, 43.7374772533522]], ""type"": ""MultiPoint""}",43.7374772533522,-79.2015837130459,other,0.5
447,1860,946,SHERBOURNE COMMON,Park,"Playground, Washroom",5 Lower Sherbourne St,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=1860,"{""coordinates"": [[-79.3649477531678, 43.6448847872863]], ""type"": ""MultiPoint""}",43.6448847872863,-79.3649477531678,waterfront,1.0
448,301,547,JENNIFER KATERYNA KOVAL'S'KYJ PARK,Park,,2 Polson St,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=301,"{""coordinates"": [[-79.3552397595627, 43.6410446857836]], ""type"": ""MultiPoint""}",43.6410446857836,-79.3552397595627,other,0.5
449,399,397,GARRISON COMMON,Park,,100 Garrison Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=399,"{""coordinates"": [[-79.407105706175, 43.6384614375107]], ""type"": ""MultiPoint""}",43.6384614375107,-79.407105706175,other,0.4350423395515063
450,421,994,STAN WADLOW PARK,Park,"Ball Diamond, Dog Off-Leash Area, Outdoor Ping Pong/Table Tennis, Playground, Skateboarding, Sports Field, Washroom",888 Cosburn Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=421,"{""coordinates"": [[-79.3140535784306, 43.6983671682227]], ""type"": ""MultiPoint""}",43.6983671682227,-79.3140535784306,other,0.8078082674139391
451,2535,627,LEYTON TOT LOT,Park,Playground,100 Prairie Dr,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2535,"{""coordinates"": [[-79.2807906259358, 43.6987051301588]], ""type"": ""MultiPoint""}",43.6987051301588,-79.2807906259358,other,0.6000000000000001
452,2219,1241,COBBLE HILLS PARKETTE,Park,,6 Cobble Hills,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2219,"{""coordinates"": [[-79.5229679500174, 43.6728386907633]], ""type"": ""MultiPoint""}",43.6728386907633,-79.5229679500174,other,0.5
453,2594,398,GARRISON CREEK PARK,Park,,1090 Shaw St,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2594,"{""coordinates"": [[-79.4282823184823, 43.6714381473382]], ""type"": ""MultiPoint""}",43.6714381473382,-79.4282823184823,other,0.5
454,871,1010,SUNNYDALE ACRES PARK,Park,"Ball Diamond, Playground, Tennis Court, Washroom",50 Amoro Dr,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=871,"{""coordinates"": [[-79.5785252711438, 43.7240965975286]], ""type"": ""MultiPoint""}",43.7240965975286,-79.5785252711438,other,0.8999999999999999
455,102,807,PAUL KANE HOUSE PARKETTE,Park,,56 Wellesley St E,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=102,"{""coordinates"": [[-79.3822077759743, 43.6657593609103]], ""type"": ""MultiPoint""}",43.6657593609103,-79.3822077759743,other,0.4925481385836485
456,307,832,POTTERY PLAYGROUND,Park,Playground,601 Merton St,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=307,"{""coordinates"": [[-79.3784968971666, 43.6995077135555]], ""type"": ""MultiPoint""}",43.6995077135555,-79.3784968971666,other,0.6000000000000001
457,1471,928,SCARLETT MILLS PARK,Park,Tennis Court,235 Edenbridge Dr,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=1471,"{""coordinates"": [[-79.5106471931552, 43.6757474797456]], ""type"": ""MultiPoint""}",43.6757474797456,-79.5106471931552,other,0.6000000000000001
458,154,1222,CASA LOMA PARKETTE,Park,,328 A Walmer Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=154,"{""coordinates"": [[-79.4107712078463, 43.6789692783754]], ""type"": ""MultiPoint""}",43.6789692783754,-79.4107712078463,other,0.3762114373030556
459,2102,883,ROBERTSON DAVIES PARK,Park,,275 Avenue Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2102,"{""coordinates"": [[-79.3976358639293, 43.6785904316936]], ""type"": ""MultiPoint""}",43.6785904316936,-79.3976358639293,other,0.42089941362821304
460,213,757,NORDHEIMER RAVINE,Park,,326 Spadina Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=213,"{""coordinates"": [[-79.4126187416069, 43.6829395192894]], ""type"": ""MultiPoint""}",43.6829395192894,-79.4126187416069,other,0.5
461,406,447,GUILD PARK AND GARDENS,Park,Washroom,201 Guildwood Pkwy,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=406,"{""coordinates"": [[-79.1918974132225, 43.7465778090197]], ""type"": ""MultiPoint""}",43.7465778090197,-79.1918974132225,other,0.6000000000000001
462,974,285,DONNYBROOK PARK,Park,Playground,43 Loyalist Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=974,"{""coordinates"": [[-79.5207004271259, 43.6531548196053]], ""type"": ""MultiPoint""}",43.6531548196053,-79.5207004271259,other,0.6000000000000001
463,2392,1364,JACKSON PARKETTE,Park,,104 The Kingsway,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2392,"{""coordinates"": [[-79.5111066888333, 43.6531372064345]], ""type"": ""MultiPoint""}",43.6531372064345,-79.5111066888333,other,0.5
464,142,379,FOREST HILL ROAD PARK,Park,Playground,179 A Forest Hill Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=142,"{""coordinates"": [[-79.4068615626064, 43.6978490161659]], ""type"": ""MultiPoint""}",43.6978490161659,-79.4068615626064,other,0.6000000000000001
465,59,421,GLEN STEWART PARK,Park,Picnic Site,351 Glen Manor Dr,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=59,"{""coordinates"": [[-79.2929833349497, 43.6777501736459]], ""type"": ""MultiPoint""}",43.6777501736459,-79.2929833349497,other,0.6000000000000001
466,2475,929,SCOTIA PARKETTE,Park,,3534 Danforth Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2475,"{""coordinates"": [[-79.2719658425565, 43.6949939278194]], ""type"": ""MultiPoint""}",43.6949939278194,-79.2719658425565,other,0.40730966837859856
467,23,1402,MAHER CIRCLE PARKETTE,Park,, MAHER AVE,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=23,"{""coordinates"": [[-79.4782668156419, 43.6625809130766]], ""type"": ""MultiPoint""}",43.6625809130766,-79.4782668156419,other,0.5
468,735,837,PRINCE CHARLES PARK,Park,Playground,36 Prince Charles Dr,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=735,"{""coordinates"": [[-79.4357172755406, 43.722656879251]], ""type"": ""MultiPoint""}",43.722656879251,-79.4357172755406,other,0.6000000000000001
469,445,1141,WOBURN AVENUE PLAYGROUND,Park,"Playground, Washroom",75 Woburn Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=445,"{""coordinates"": [[-79.4060798008937, 43.7274341845584]], ""type"": ""MultiPoint""}",43.7274341845584,-79.4060798008937,other,0.7
470,2546,1049,TORONTO WATERFRONT PARK,Park,, ROBERTSON CRES,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2546,"{""coordinates"": [[-79.3819286951447, 43.6385748471575]], ""type"": ""MultiPoint""}",43.6385748471575,-79.3819286951447,harbourfront,0.8999999999999999
471,2021,876,RITA COX PARK,Park,Playground,14 Machells Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2021,"{""coordinates"": [[-79.4255744554253, 43.6401341144053]], ""type"": ""MultiPoint""}",43.6401341144053,-79.4255744554253,other,0.6000000000000001
472,2545,863,REES STREET PARKETTE,Park,Playground,238 Queens Quay W,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2545,"{""coordinates"": [[-79.3846391387197, 43.6395541289984]], ""type"": ""MultiPoint""}",43.6395541289984,-79.3846391387197,harbourfront,0.9699396246735799
473,2625,474,HEATHERCREST PARK,Park,"Outdoor Fitness Equipment, Playground",19 Storey Cres,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2625,"{""coordinates"": [[-79.5627891131937, 43.6670420733845]], ""type"": ""MultiPoint""}",43.6670420733845,-79.5627891131937,other,0.7
474,37,678,MARIA STREET PARKETTE,Park,Playground,240 Maria St,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=37,"{""coordinates"": [[-79.4805629465542, 43.6666590410375]], ""type"": ""MultiPoint""}",43.6666590410375,-79.4805629465542,other,0.6000000000000001
475,2118,65,BARTLEY PARK,Park,Playground,112 Bartley Dr,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2118,"{""coordinates"": [[-79.3086360997155, 43.7224311087192]], ""type"": ""MultiPoint""}",43.7224311087192,-79.3086360997155,other,0.6000000000000001
476,1854,1003,STRATFORD PARK,Park,,2100 Bayview Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=1854,"{""coordinates"": [[-79.3797911006885, 43.7216282420146]], ""type"": ""MultiPoint""}",43.7216282420146,-79.3797911006885,lawrence,0.5
477,368,210,CLOUD GARDENS,Park,,14 Temperance St,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=368,"{""coordinates"": [[-79.3797165089155, 43.6511843140751]], ""type"": ""MultiPoint""}",43.6511843140751,-79.3797165089155,downtown,0.8999999999999999
